features	cell_health_modz_target_cc_late_mitosis_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_all_nucleus_roundness_mean	cell_health_modz_target_cc_polyploid_n_objects	cell_health_modz_target_cc_g1_n_objects	cell_health_modz_target_cc_mitosis_n_objects	cell_health_modz_target_vb_num_live_cells	cell_health_modz_target_vb_percent_live	cell_health_modz_target_vb_live_cell_roundness	cell_health_modz_target_cc_all_large_notround_polynuclear_mean	cell_health_modz_target_cc_all_high_h2ax	cell_health_modz_target_cc_early_mitosis_high_h2ax	cell_health_modz_target_cc_g2_n_spots_h2ax_mean	cell_health_modz_target_cc_g2_plus_all_m_count	cell_health_modz_target_cc_early_mitosis_n_objects	cell_health_modz_target_cc_all_nucleus_area_mean	cell_health_modz_target_cc_g1_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_vb_live_cell_area	cell_health_modz_target_cc_polyploid_n_spots_h2ax_mean	cell_health_modz_target_cc_all_n_objects	cell_health_modz_target_cc_cc_g2	cell_health_modz_target_vb_ros_back_mean	cell_health_modz_target_vb_ros_mean	cell_health_modz_target_cc_infection_percentage	cell_health_modz_target_cc_early_mitosis_n_spots_h2ax_mean	cell_health_modz_target_vb_percent_early_apoptosis	cell_health_modz_target_cc_mitosis_high_h2ax	cell_health_modz_target_cc_polynuclear_n_spots_h2ax_mean	cell_health_modz_target_cc_polyploid_high_h2ax	cell_health_modz_target_cc_cc_late_mitosis	cell_health_modz_target_vb_percent_all_apoptosis	cell_health_modz_target_cc_polynuclear_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_g1_high_h2ax	cell_health_modz_target_cc_cc_mitosis	cell_health_modz_target_cc_all_n_spots_h2ax_mean	cell_health_modz_target_vb_infection_percentage	cell_health_modz_target_cc_mitosis_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_s_n_spots_h2ax_mean	cell_health_modz_target_cc_all_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_vb_percent_late_apoptosis	cell_health_modz_target_cc_mitosis_n_spots_h2ax_mean	cell_health_modz_target_cc_g1_n_spots_h2ax_mean	cell_health_modz_target_cc_all_large_round_polyploid_mean	cell_health_modz_target_cc_cc_g1	cell_health_modz_target_cc_s_intensity_nucleus_area_sum	cell_health_modz_target_cc_polyploid_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_s_n_objects	cell_health_modz_target_cc_g2_n_objects	cell_health_modz_target_cc_cc_n_objects	cell_health_modz_target_cc_late_mitosis_n_objects	cell_health_modz_target_cc_early_mitosis_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_g2_g1_count	cell_health_modz_target_vb_percent_caspase_dead_only	cell_health_modz_target_cc_polynuclear_n_objects	cell_health_modz_target_cc_cc_early_mitosis	cell_health_modz_target_cc_polynuclear_high_h2ax	cell_health_modz_target_cc_g2_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_cc_n_spots_h2ax_mean	cell_health_modz_target_vb_percent_dead	cell_health_modz_target_cc_cc_s	cell_health_modz_target_cc_late_mitosis_high_h2ax	cell_health_modz_target_cc_s_intensity_nucleus_area_mean	cell_health_modz_target_cc_g2_high_h2ax	cell_health_modz_target_cc_late_mitosis_n_spots_h2ax_mean	cell_health_modz_target_cc_cc_high_h2ax	cell_health_modz_target_vb_percent_dead_only	cell_health_modz_target_cc_s_high_h2ax	cell_health_modz_target_cc_cc_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_s_n_spots_h2ax_per_nucleus_area_mean	cell_health_modz_target_cc_g1_plus_g2_count	cell_health_modz_target_vb_live_cell_width_length
Cells_AreaShape_Zernike_8_8	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.01555501734096785	0.0	-0.0	-0.0	0.029545711422342646	-0.004650200997648745	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.014061949013025534	0.035799987150829236	0.0	0.0	0.0	0.031000170368340216	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.002838142669710538	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0
Cells_AreaShape_Zernike_9_1	-0.0	0.05293971840262281	-0.0	-0.0	0.0	-0.025202542822820573	-0.04289546789093363	-0.005985624949515536	-0.062034225861692834	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0030246716788801128	0.0016686984609238546	-0.0	-0.0	-0.0	0.0	0.0019672646306632107	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.030917502803510393	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.010458602492071617	0.04837046872893715	0.0	-0.05388306250361109	-0.0	0.0399199308905662	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0003498859799070639	0.043269545462210825	-0.029528168070828385	-0.0	-0.022045238991825877	-0.0	0.0	-0.035634081773675	0.0	0.0	-0.016677564775602238	-0.0	0.049203353502504155	-0.0032401493876955795
Cells_AreaShape_Zernike_9_3	0.0	0.011536813154217028	-0.0	-0.014606821935212896	-0.0	-0.0	0.011963305794687101	-0.0	0.0	-0.0	0.0	-0.0	0.04333917309037446	0.004976871568082211	0.06725705548984512	-0.0	0.03002985174104626	-0.0	-0.00663570551909484	0.012935225397873118	-0.06909404792887654	0.014125492376265371	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.019808444530529965	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.03675026173267367	0.0	-0.03128415974506766	0.05044815813541799	-0.0	-0.0	-0.0	-0.0009210627251470632	-0.0	-0.009557460507396252	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.012021755297794645	-0.0	-0.0	0.002499853753484156	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.023607398168658283	-0.0	-0.0
Cells_AreaShape_Zernike_9_5	-0.0	-0.014150258619731562	-0.0	0.0	0.0	-0.0	-0.0	-0.013220709681979958	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.06746935961540461	-0.029877941517294625	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.012711977316717488	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.01815608951182195	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.014502287862340802	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.01457964561658188	0.0	-0.0	-0.0	0.0	-0.0	0.008927505512700372	-0.0	-0.0	0.0	0.032377965546710345	-0.019541993236111162
Cells_AreaShape_Zernike_9_7	-0.0	-0.0	-0.0	0.04148454545815434	0.0	0.06603624775099666	0.0	0.0022208213920610416	-0.041388984532180616	-0.049387628893128	-0.0	-0.007258994652107939	-0.03794236916935964	0.0	-0.011812490078749877	-0.0	-0.0	-0.0	0.01988426656329806	-0.0	0.03814381831932837	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.06124557871047879	-0.019942952751145174	0.0	0.0	-0.009045116372900395	-0.0	-0.0	0.0	-0.0	-0.04446269969286337	0.07404701724437156	0.0	-0.0	0.0	0.0	0.012543287809470605	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.012523772704307197	-0.0	-0.015006903529713822	0.0	-0.0	-0.0	0.0	-0.031904061452254086	-0.030202462169783454	-0.0	-0.008318404761448517	-0.0	0.10271581200963874	0.01446247022694818
Cells_AreaShape_Zernike_9_9	0.0	-0.034874583568273936	-0.02006353191113612	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.004239215903970681	-0.0	-0.0	0.0	-0.0	-0.024897558664877688	-0.0	-0.0	-0.0	-0.0	0.0	-0.008997328674453827	-0.0	-0.0	-0.0	-0.020296938122327635	-0.0	0.0	-0.051693000535419045	-0.0	-0.0	-0.010098427023472032	-0.06191685676022493	-0.0	-0.0	-0.00700812145012834	-0.021440144643663346	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.007374656213999812	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.016906891090274	-0.033268746842611996	-0.0	-0.00014376875526046944	-0.0	0.0
Cells_Correlation_Correlation_DNA_AGP	-0.0	0.019237997363681803	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0
Cells_Correlation_Correlation_DNA_ER	-0.0	-0.008915957687581537	0.0	0.0	-0.0	0.0	0.0	-0.0	0.01872946737057592	0.0	-0.0	0.0	0.005615600176795293	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0188323390936633	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0
Cells_Correlation_Correlation_DNA_Mito	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.007880971340543918	0.0	0.19645527967505216	0.0012180497249630576	0.0	0.0	-0.0	0.0020406465651958486	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0013597855280121957	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.004730096120020947
Cells_Correlation_Correlation_DNA_RNA	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.040053031584037085	-0.0	-0.004688787698389973	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0
Cells_Correlation_Correlation_ER_AGP	-0.0	-0.004604083819977972	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010678265394688882	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0
Cells_Correlation_Correlation_ER_RNA	-0.0	-0.048510242867516665	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0
Cells_Correlation_Correlation_Mito_AGP	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.01623131809908563	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.002838393636650184	0.0	-0.0	0.0	0.016950279618367477	0.0	-0.0	0.023147823959032768	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0
Cells_Correlation_Correlation_Mito_ER	-0.0	0.03612374787224656	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.009523633319856284	-0.0	0.032757451441688776	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.004806037966644701	0.032757451441688776	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.009565173874872407	0.0	-0.0	-0.0	-0.029364687961155014	0.0	-0.0	0.008795065093694978	0.0	0.0	2.6537353147773476e-05	0.0	0.0	-0.0
Cells_Correlation_Correlation_Mito_RNA	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0
Cells_Correlation_Correlation_RNA_AGP	-0.0	-0.0	-0.0	-0.004604578902125303	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.024112006422889794	0.0	0.0	0.0	0.0	0.0	-0.005168595378786277	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0004777600647492514	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0
Cells_Correlation_K_AGP_DNA	0.0	0.03114804190502811	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.00988696822260283	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.011963508896214082	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0076939321974576185	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0
Cells_Correlation_K_AGP_ER	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.012051168103455367	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.010138778249212022	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.04054255727360668	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0
Cells_Correlation_K_AGP_Mito	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.005631971757357204	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0024099243993934752	-0.0	-0.0	-0.0	-0.015030144446077873	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.002097774192180049	-0.0	0.0
Cells_Correlation_K_AGP_RNA	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0006825327260697353	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Cells_Correlation_K_ER_AGP	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0011030670824657975	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0
Cells_Correlation_K_ER_DNA	-0.0	0.002904307150071478	0.0	-0.0	-0.0	-0.01897932314789675	0.0	-0.0041087270000326696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.014951133752454644
Cells_Correlation_K_Mito_AGP	0.0	-0.0012525901069928712	0.0	0.0	0.0	-0.0	0.0	-0.008629005853757874	0.028101703134152323	0.0	0.0	0.0	-0.0	0.0009038338684116201	0.059616518192464336	0.0	-0.0	0.0	-0.0	-0.0	0.05343804035687932	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.02526069748068071	0.0	0.0	0.0	0.018935980623558606	-0.0	0.0	0.0013720489167782755	0.022676906698141104	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.005722753664892855	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.02496492201674805
Cells_Correlation_K_Mito_DNA	0.0	-0.0	0.0	0.0	0.003327714350344354	0.0	0.0	-0.0	0.020142351742138267	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.00011907250046399631	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.005468911847014628	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0
Cells_Correlation_K_Mito_ER	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0
Cells_Correlation_K_Mito_RNA	0.0	-0.0	0.0	-0.0	0.01690758395132636	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.010578273968206325	0.0	0.0	0.0	0.0	0.0	-0.005627856763448902	0.0	0.0	0.014305319414063407	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.004680755147328647
Cells_Correlation_K_RNA_AGP	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.005672595068712168	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0
Cells_Correlation_K_RNA_DNA	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0
Cells_Correlation_Overlap_DNA_AGP	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0028441538026667598	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.006860293857567334	-0.07108286934609122	0.0	0.0	0.0	0.0	0.0	-0.0	-0.015391824125435894	-0.0	0.0	0.0	-0.00930804200562966	0.0	0.0	0.0	-0.0	0.0	-0.006730712707728528	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.025895850240000805	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0031091607792744485	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0
Cells_Correlation_Overlap_DNA_RNA	-0.0	0.0	0.0	-0.00409011817069375	-0.0	-0.0	0.0	-0.0	0.0	0.07059239563521522	0.0	0.0036245520864698903	0.0	0.0	0.006855661787407633	0.0	-0.0	0.017458392896368562	-0.0	0.09612336011716753	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.024583485459476737	-0.0	-0.0	0.0	0.0	-0.01920617708559823	0.06866294657167754	0.0	0.0	0.0017798955614483738	0.024109540382089022	-0.0	0.0	0.0	0.010735385777235129	-0.0	-0.00986110819909667	0.0	-0.00179052873242588	-0.0	-0.0	-0.0004166876329146708	0.0	0.0	0.0	-0.0	0.003977651358129217	0.0	0.0	0.016464824885030028	-0.0	0.0	0.0	-0.0	0.018699006227864034	0.0	0.045744130940342374	0.0	0.0	0.0	0.0	-0.0	-0.0
Cells_Correlation_Overlap_ER_AGP	-0.0	-0.0	0.0040042425885649935	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.02280334288035268	0.0	-0.026706718601401527	-0.0	0.0	-0.0	0.0	0.0	0.0	0.02641947320410845	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0037154130592217957	-0.0	-0.0	0.03764924282750069	0.0142182896594118	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.012281189458213675	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.028109238170042128	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.01811423874578568	0.0	0.02491504936326965	-0.0	-0.0
Cells_Correlation_Overlap_ER_RNA	0.003557150868593835	-0.0	-0.0	0.06485286355944359	0.01895847129619543	0.0028286304116848897	0.06919081626434233	0.05420304100026837	0.0	-0.0	-0.026595251804351162	-0.00115059956198224	-0.055151563117081026	0.0	-0.03324053780390899	-0.0	-0.03342580155632608	-0.0	0.05018668799593774	-0.08017408060724263	0.0	0.0	-0.004116960241082637	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.04930153820916939	-0.027990512224438678	-0.0	0.0	-0.0	-0.004116960241082637	0.0	-0.0	0.0	-0.0535632944626622	0.0	-0.0	-0.0013714687853003747	0.027559309215690463	0.032566836603955734	-0.0	0.02388125830106248	0.0	0.059708911369013094	0.038109621418883306	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.06915653285015191	-0.0	0.0	0.05471567406329101	-0.0	0.0	-0.0	-0.03729909342721463	0.0	-0.0	-0.0	-0.0	0.013511246033894704
