Metadata_gene_name	Metadata_pert_name	Metadata_cell_line	n_measurements_paint	data_type_paint	Metadata_Well	Metadata_Plate	guide	cell_id	n_measurements_health	data_type_health
Chr2	Chr2-2	A549	24	cell_painting	L01	SQ00014612	Chr2-2	A549	16	cell_health
Chr2	Chr2-2	A549	24	cell_painting	N13	SQ00014612	Chr2-2	A549	16	cell_health
Chr2	Chr2-2	A549	24	cell_painting	P13	SQ00014612	Chr2-2	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	F03	SQ00014611	Chr2-3	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	F10	SQ00014611	Chr2-3	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	H03	SQ00014611	Chr2-3	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	H10	SQ00014611	Chr2-3	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	J15	SQ00014611	Chr2-3	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	J22	SQ00014611	Chr2-3	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	L15	SQ00014611	Chr2-3	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	L22	SQ00014611	Chr2-3	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	F03	SQ00014610	Chr2-3	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	F10	SQ00014610	Chr2-3	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	H03	SQ00014610	Chr2-3	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	H10	SQ00014610	Chr2-3	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	J15	SQ00014610	Chr2-3	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	J22	SQ00014610	Chr2-3	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	L15	SQ00014610	Chr2-3	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	L22	SQ00014610	Chr2-3	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	F03	SQ00014612	Chr2-3	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	F10	SQ00014612	Chr2-3	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	H03	SQ00014612	Chr2-3	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	H10	SQ00014612	Chr2-3	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	J15	SQ00014612	Chr2-3	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	J22	SQ00014612	Chr2-3	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	L15	SQ00014612	Chr2-3	A549	16	cell_health
Chr2	Chr2-3	A549	24	cell_painting	L22	SQ00014612	Chr2-3	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	B05	SQ00014611	Chr2-4	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	D05	SQ00014611	Chr2-4	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	F17	SQ00014611	Chr2-4	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	H17	SQ00014611	Chr2-4	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	J08	SQ00014611	Chr2-4	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	L08	SQ00014611	Chr2-4	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	N20	SQ00014611	Chr2-4	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	P20	SQ00014611	Chr2-4	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	B05	SQ00014610	Chr2-4	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	D05	SQ00014610	Chr2-4	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	F17	SQ00014610	Chr2-4	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	H17	SQ00014610	Chr2-4	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	J08	SQ00014610	Chr2-4	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	L08	SQ00014610	Chr2-4	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	N20	SQ00014610	Chr2-4	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	P20	SQ00014610	Chr2-4	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	B05	SQ00014612	Chr2-4	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	D05	SQ00014612	Chr2-4	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	F17	SQ00014612	Chr2-4	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	H17	SQ00014612	Chr2-4	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	J08	SQ00014612	Chr2-4	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	L08	SQ00014612	Chr2-4	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	N20	SQ00014612	Chr2-4	A549	16	cell_health
Chr2	Chr2-4	A549	24	cell_painting	P20	SQ00014612	Chr2-4	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	B08	SQ00014611	Chr2-5	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	D08	SQ00014611	Chr2-5	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	F20	SQ00014611	Chr2-5	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	H20	SQ00014611	Chr2-5	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	J05	SQ00014611	Chr2-5	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	L05	SQ00014611	Chr2-5	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	N17	SQ00014611	Chr2-5	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	P17	SQ00014611	Chr2-5	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	B08	SQ00014610	Chr2-5	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	D08	SQ00014610	Chr2-5	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	F20	SQ00014610	Chr2-5	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	H20	SQ00014610	Chr2-5	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	J05	SQ00014610	Chr2-5	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	L05	SQ00014610	Chr2-5	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	N17	SQ00014610	Chr2-5	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	P17	SQ00014610	Chr2-5	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	B08	SQ00014612	Chr2-5	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	D08	SQ00014612	Chr2-5	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	F20	SQ00014612	Chr2-5	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	H20	SQ00014612	Chr2-5	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	J05	SQ00014612	Chr2-5	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	L05	SQ00014612	Chr2-5	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	N17	SQ00014612	Chr2-5	A549	16	cell_health
Chr2	Chr2-5	A549	24	cell_painting	P17	SQ00014612	Chr2-5	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	F06	SQ00014611	Chr2-6	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	F07	SQ00014611	Chr2-6	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	H06	SQ00014611	Chr2-6	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	H07	SQ00014611	Chr2-6	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	J18	SQ00014611	Chr2-6	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	J19	SQ00014611	Chr2-6	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	L18	SQ00014611	Chr2-6	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	L19	SQ00014611	Chr2-6	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	F06	SQ00014610	Chr2-6	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	F07	SQ00014610	Chr2-6	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	H06	SQ00014610	Chr2-6	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	H07	SQ00014610	Chr2-6	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	J18	SQ00014610	Chr2-6	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	J19	SQ00014610	Chr2-6	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	L18	SQ00014610	Chr2-6	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	L19	SQ00014610	Chr2-6	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	F06	SQ00014612	Chr2-6	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	F07	SQ00014612	Chr2-6	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	H06	SQ00014612	Chr2-6	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	H07	SQ00014612	Chr2-6	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	J18	SQ00014612	Chr2-6	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	J19	SQ00014612	Chr2-6	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	L18	SQ00014612	Chr2-6	A549	16	cell_health
Chr2	Chr2-6	A549	24	cell_painting	L19	SQ00014612	Chr2-6	A549	16	cell_health
DOT1L	DOT1L-1	A549	6	cell_painting	C07	SQ00014611	DOT1L-1	A549	4	cell_health
DOT1L	DOT1L-1	A549	6	cell_painting	M18	SQ00014611	DOT1L-1	A549	4	cell_health
DOT1L	DOT1L-1	A549	6	cell_painting	C07	SQ00014610	DOT1L-1	A549	4	cell_health
DOT1L	DOT1L-1	A549	6	cell_painting	M18	SQ00014610	DOT1L-1	A549	4	cell_health
DOT1L	DOT1L-1	A549	6	cell_painting	C07	SQ00014612	DOT1L-1	A549	4	cell_health
DOT1L	DOT1L-1	A549	6	cell_painting	M18	SQ00014612	DOT1L-1	A549	4	cell_health
DOT1L	DOT1L-2	A549	6	cell_painting	C09	SQ00014611	DOT1L-2	A549	4	cell_health
DOT1L	DOT1L-2	A549	6	cell_painting	M16	SQ00014611	DOT1L-2	A549	4	cell_health
DOT1L	DOT1L-2	A549	6	cell_painting	C09	SQ00014610	DOT1L-2	A549	4	cell_health
DOT1L	DOT1L-2	A549	6	cell_painting	M16	SQ00014610	DOT1L-2	A549	4	cell_health
DOT1L	DOT1L-2	A549	6	cell_painting	C09	SQ00014612	DOT1L-2	A549	4	cell_health
DOT1L	DOT1L-2	A549	6	cell_painting	M16	SQ00014612	DOT1L-2	A549	4	cell_health
EGFR	EGFR-1	A549	6	cell_painting	C11	SQ00014611	EGFR-1	A549	4	cell_health
EGFR	EGFR-1	A549	6	cell_painting	M14	SQ00014611	EGFR-1	A549	4	cell_health
EGFR	EGFR-1	A549	6	cell_painting	C11	SQ00014610	EGFR-1	A549	4	cell_health
EGFR	EGFR-1	A549	6	cell_painting	M14	SQ00014610	EGFR-1	A549	4	cell_health
EGFR	EGFR-1	A549	6	cell_painting	C11	SQ00014612	EGFR-1	A549	4	cell_health
EGFR	EGFR-1	A549	6	cell_painting	M14	SQ00014612	EGFR-1	A549	4	cell_health
EGFR	EGFR-2	A549	6	cell_painting	C13	SQ00014611	EGFR-2	A549	4	cell_health
EGFR	EGFR-2	A549	6	cell_painting	M12	SQ00014611	EGFR-2	A549	4	cell_health
EGFR	EGFR-2	A549	6	cell_painting	C13	SQ00014610	EGFR-2	A549	4	cell_health
EGFR	EGFR-2	A549	6	cell_painting	M12	SQ00014610	EGFR-2	A549	4	cell_health
EGFR	EGFR-2	A549	6	cell_painting	C13	SQ00014612	EGFR-2	A549	4	cell_health
EGFR	EGFR-2	A549	6	cell_painting	M12	SQ00014612	EGFR-2	A549	4	cell_health
EGLN1	EGLN1-8	A549	6	cell_painting	C24	SQ00014611	EGLN1-8	A549	4	cell_health
EGLN1	EGLN1-8	A549	6	cell_painting	M01	SQ00014611	EGLN1-8	A549	4	cell_health
EGLN1	EGLN1-8	A549	6	cell_painting	C24	SQ00014610	EGLN1-8	A549	4	cell_health
EGLN1	EGLN1-8	A549	6	cell_painting	M01	SQ00014610	EGLN1-8	A549	4	cell_health
EGLN1	EGLN1-8	A549	6	cell_painting	C24	SQ00014612	EGLN1-8	A549	4	cell_health
EGLN1	EGLN1-8	A549	6	cell_painting	M01	SQ00014612	EGLN1-8	A549	4	cell_health
EGLN1	EGLN1-9	A549	6	cell_painting	C22	SQ00014611	EGLN1-9	A549	4	cell_health
EGLN1	EGLN1-9	A549	6	cell_painting	M03	SQ00014611	EGLN1-9	A549	4	cell_health
EGLN1	EGLN1-9	A549	6	cell_painting	C22	SQ00014610	EGLN1-9	A549	4	cell_health
EGLN1	EGLN1-9	A549	6	cell_painting	M03	SQ00014610	EGLN1-9	A549	4	cell_health
EGLN1	EGLN1-9	A549	6	cell_painting	C22	SQ00014612	EGLN1-9	A549	4	cell_health
EGLN1	EGLN1-9	A549	6	cell_painting	M03	SQ00014612	EGLN1-9	A549	4	cell_health
EMPTY	EMPTY	A549	168	cell_painting	A01	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	A06	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	A08	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B04	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B09	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B11	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B14	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B16	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B17	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B18	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B19	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B20	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B23	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	C14	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	C16	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	D04	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	D17	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	D18	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	D19	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	D20	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	D23	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	F02	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	F21	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	G22	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	G23	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	G24	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	H02	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	H21	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	I01	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	I02	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	I03	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	J04	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	J23	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	L04	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	L23	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	M09	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	M11	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	N02	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	N05	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	N06	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	N07	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	N08	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	N21	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	O17	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	O19	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	O24	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	P02	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	P05	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	P06	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	P07	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	P08	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	P09	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	P11	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	P14	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	P16	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	P21	SQ00014611	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	A01	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	A06	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	A08	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B04	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B09	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B11	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B14	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B16	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B17	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B18	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B19	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B20	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B23	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	C14	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	C16	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	D04	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	D17	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	D18	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	D19	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	D20	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	D23	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	F02	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	F21	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	G22	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	G23	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	G24	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	H02	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	H21	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	I01	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	I02	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	I03	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	J04	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	J23	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	L04	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	L23	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	M09	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	M11	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	N02	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	N05	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	N06	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	N07	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	N08	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	N21	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	O17	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	O19	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	O24	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	P02	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	P05	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	P06	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	P07	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	P08	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	P09	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	P11	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	P14	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	P16	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	P21	SQ00014610	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	A01	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	A06	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	A08	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B04	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B09	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B11	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B14	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B16	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B17	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B18	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B19	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B20	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	B23	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	C14	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	C16	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	D04	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	D17	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	D18	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	D19	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	D20	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	D23	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	F02	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	F21	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	G22	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	G23	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	G24	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	H02	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	H21	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	I01	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	I02	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	I03	SQ00014612	EMPTY	A549	83	cell_health
EMPTY	EMPTY	A549	168	cell_painting	J04	SQ00014612	EMPTY	A549	83	cell_health
