features	cell_health_median_target_vb_live_cell_roundness	cell_health_median_target_cc_g1_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_cc_mitosis_high_h2ax	cell_health_median_target_cc_mitosis_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_cc_polyploid_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_cc_cc_s	cell_health_median_target_cc_early_mitosis_n_objects	cell_health_median_target_cc_polynuclear_high_h2ax	cell_health_median_target_cc_early_mitosis_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_cc_late_mitosis_n_objects	cell_health_median_target_cc_s_intensity_nucleus_area_mean	cell_health_median_target_cc_all_n_objects	cell_health_median_target_cc_cc_g2	cell_health_median_target_vb_percent_early_apoptosis	cell_health_median_target_cc_cc_n_spots_h2ax_mean	cell_health_median_target_cc_s_high_h2ax	cell_health_median_target_cc_late_mitosis_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_vb_ros_back_mean	cell_health_median_target_cc_polyploid_n_objects	cell_health_median_target_cc_cc_n_objects	cell_health_median_target_vb_percent_late_apoptosis	cell_health_median_target_cc_g2_n_objects	cell_health_median_target_vb_live_cell_width_length	cell_health_median_target_cc_cc_high_h2ax	cell_health_median_target_cc_polyploid_high_h2ax	cell_health_median_target_cc_mitosis_n_spots_h2ax_mean	cell_health_median_target_cc_g2_high_h2ax	cell_health_median_target_cc_s_intensity_nucleus_area_sum	cell_health_median_target_cc_s_n_objects	cell_health_median_target_cc_s_n_spots_h2ax_mean	cell_health_median_target_cc_all_high_h2ax	cell_health_median_target_cc_late_mitosis_high_h2ax	cell_health_median_target_cc_early_mitosis_high_h2ax	cell_health_median_target_vb_percent_dead	cell_health_median_target_cc_polynuclear_n_objects	cell_health_median_target_vb_percent_caspase_dead_only	cell_health_median_target_cc_g2_plus_all_m_count	cell_health_median_target_cc_g1_n_spots_h2ax_mean	cell_health_median_target_cc_mitosis_n_objects	cell_health_median_target_cc_cc_late_mitosis	cell_health_median_target_cc_g2_g1_count	cell_health_median_target_vb_percent_live	cell_health_median_target_cc_g2_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_vb_infection_percentage	cell_health_median_target_cc_cc_early_mitosis	cell_health_median_target_vb_percent_dead_only	cell_health_median_target_vb_live_cell_area	cell_health_median_target_cc_infection_percentage	cell_health_median_target_cc_polynuclear_n_spots_h2ax_mean	cell_health_median_target_cc_all_nucleus_area_mean	cell_health_median_target_cc_all_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_cc_all_n_spots_h2ax_mean	cell_health_median_target_cc_cc_mitosis	cell_health_median_target_vb_percent_all_apoptosis	cell_health_median_target_cc_g1_n_objects	cell_health_median_target_cc_all_large_round_polyploid_mean	cell_health_median_target_cc_cc_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_cc_all_large_notround_polynuclear_mean	cell_health_median_target_cc_g2_n_spots_h2ax_mean	cell_health_median_target_cc_polyploid_n_spots_h2ax_mean	cell_health_median_target_cc_g1_plus_g2_count	cell_health_median_target_cc_g1_high_h2ax	cell_health_median_target_vb_ros_mean	cell_health_median_target_cc_late_mitosis_n_spots_h2ax_mean	cell_health_median_target_cc_polynuclear_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_cc_cc_g1	cell_health_median_target_cc_all_nucleus_roundness_mean	cell_health_median_target_cc_s_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_vb_num_live_cells	cell_health_median_target_cc_early_mitosis_n_spots_h2ax_mean
Cells_AreaShape_Zernike_9_1	0.0	-0.031175125589550084	-0.0	0.0	-0.0	-0.03136528217690436	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.024379381867718264	0.0	-0.029750145083177797	0.0	0.0	-0.0	-0.0007114092718681771	0.0	0.0	-0.0	0.0	-0.06825366098234446	-0.009733031917218764	-0.0	-0.0	-0.0	-0.0	-0.0	-0.058046927274969545	-0.0	-0.0	-0.0	-0.05160071003040248	-0.0	-0.0016618657743266404	-0.027043748043416135	-0.0	0.04605136194419684	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.049055077508778286	-0.03678916578303093	-0.011815025571034615	-0.0	0.0	0.0	-0.06456984090318334	-0.045257888025531226	-0.21126485156200075	-0.0	-0.0	0.009510723878769002	-0.0	0.0	0.0	0.0	0.060461176468764075	0.06165017156853568	-0.0	-0.0	-0.0
Cells_AreaShape_Zernike_9_3	-0.0	-0.01158682372837696	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.027577059501964495	0.0	-0.0	-0.0	-0.0	-0.02852409778417102	-0.0	-0.004873638362327548	-0.0	-0.0	-0.0	-0.0	-0.02047465937942596	0.0	-0.0	-0.0	-0.0	-0.017638531714514915	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0200547269151765	-0.007521617957074431	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.020917258947758855	0.0	0.0	0.0	-0.018696548438827107	-0.004516760056147982	0.0	-0.0	-0.006574072288086	0.0	-0.024724926745391958	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.006322219772424785	-0.0
Cells_AreaShape_Zernike_9_5	-0.005383882813248194	-0.0	-0.0	0.0	0.0	-0.014358419289921084	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.07901191655421533	-0.0	-0.0	-0.0	0.0	-0.006390953351048414	-0.0	-0.007066298203437843	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.017382269874625815	-0.0	-0.013150446205067383	-0.0	-0.0	-0.0	-0.0	-0.0	-0.017513886389328204	-0.0	-0.0	0.0	0.044938339472761296	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0074788399956923005	-0.0	-0.07329966925957532	0.0	0.0	0.009645515505088442	-0.0	0.0	-0.010691340825801093	-0.0
Cells_AreaShape_Zernike_9_7	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.028274165121454763	-0.0034425433006261895	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.012869211377242035	0.0	-0.0	-0.0	-0.0	0.00484537504687495	-0.0	-0.002355786856971192	-0.0	0.0	-0.0041883602228464465	0.0	-0.015580819611601258	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.019802044949852368	-0.0	0.0	0.02723284427680158	-0.0
Cells_AreaShape_Zernike_9_9	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.005372048481563183	0.0	0.0	0.0	-0.0	-0.0	-0.010640315314939055	-0.0	-0.0	-0.04278977232718691	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.006569122414569451	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.026454066960744645	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0315683309326248	-0.022045820299040408	-0.0	-0.014063067118985086	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.11732310722109036	-0.0	0.0	-0.0
Cells_Correlation_Correlation_DNA_AGP	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0
Cells_Correlation_Correlation_DNA_ER	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0375698500595716	-0.04419378765323246	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.008462487970935647	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.011026048934288412	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.00018767799356346352	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.03665639376835747	0.0	0.0	0.0	-0.0	-0.0	0.00478166181481795	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0
Cells_Correlation_Correlation_DNA_Mito	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.013390714293333666	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0035320122522050665	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.042265852994260514	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0
Cells_Correlation_Correlation_DNA_RNA	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.017083971426270585	0.0	0.0	-0.01977050836457143	-0.0011050324753004795	-0.0	0.011560369458128964	-0.0	0.0	-0.0	-0.0	0.0	0.023415933583689465	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.05107932553909533	0.00726435536090184	0.003102526878264213	0.0	-0.0	-0.0	0.06669870035271003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0
Cells_Correlation_Correlation_ER_AGP	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.030701051887886466	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0
Cells_Correlation_Correlation_ER_RNA	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.02591813017434142	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.012239219202879667	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0
Cells_Correlation_Correlation_Mito_AGP	-0.0	0.03241380748912862	0.0	0.0	-0.0	-0.0	-0.005455375490683491	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.003583317059401184	0.0	-0.0	0.0	-0.0	0.0	0.02466480346534858	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0
Cells_Correlation_Correlation_Mito_ER	-0.0	0.009871179479650723	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.009340811640645761	0.04294614154713656	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0004079793080107398	0.0	-0.0	-0.0	0.04101028916929769	0.01979482408794883	-0.0	0.0	-0.0	-0.0	0.0	0.04428899483625888	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.00047659877724365757	-0.0	0.0	0.0	0.00047659877724365757	-0.0	0.0	0.021066066409235387	0.03080566771516902	0.0	0.0	-0.021925953298838174	0.018147438278025167	0.02162907766489572	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.024548495255883263	0.0	0.0	-0.019323286006675974	0.0
Cells_Correlation_Correlation_Mito_RNA	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.09062479993970472	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.022126982442845906	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0
Cells_Correlation_Correlation_RNA_AGP	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0019495213752674227	-0.0	-0.012101636121165925	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.004968763410319801	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.008858259468431133	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0
Cells_Correlation_K_AGP_DNA	-0.014180687822406536	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.03542048622891566	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.022629855854930665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071111363892279985	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.008123113485090469	0.0	0.0	-0.0	-0.0	-0.0	0.00973037901593116	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0020572495596125158	0.0	-0.0	-0.012665937638809206	-0.0	0.0	-0.008722007328556982	0.0
Cells_Correlation_K_AGP_ER	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Cells_Correlation_K_AGP_Mito	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.004774963764052777	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.009350291123795713	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.020694491852865673	-0.007950961744892491	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0009481077430108307	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Cells_Correlation_K_AGP_RNA	-0.0	-0.0	-0.0	-0.0	-0.0	0.0010182318879837292	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0
Cells_Correlation_K_ER_AGP	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0
Cells_Correlation_K_ER_DNA	-0.02625878569423203	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	1.1103741019946905e-05	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.00940325577923949	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.027433496580094485	0.0	-0.0	-0.0	0.0
Cells_Correlation_K_Mito_AGP	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.009558850817640512	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.019382030419690464	0.005017167310972203	0.0	0.0	-0.0	-0.0	0.0	0.04399125736163129	0.0	0.0	-0.0	0.0012052103037151914	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.013890029046311736	0.018556700087859562	0.0	-0.0	0.0	0.0	0.04136331827224483	0.0	0.0	0.0	0.0	-0.0	0.030007157666956642	0.0	0.0	0.0	-0.0	0.0	0.0	0.0
Cells_Correlation_K_Mito_DNA	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0011294123962226324	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.040180895322889036	0.0	0.0	0.0	0.0	0.0	0.0	0.01265167168661299	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0
Cells_Correlation_K_Mito_ER	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.006686008964927851	0.0	-0.0	-0.0	0.006686008964927851	0.0	-0.0	-0.0	0.0	0.0	-0.006864754192775899	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0020334573644510494	0.0	0.0	0.0
Cells_Correlation_K_Mito_RNA	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.01959226468545426	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.011562296323010021	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0
Cells_Correlation_K_RNA_AGP	-0.0	0.0	0.0	0.0	0.0	-0.009065455827754292	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.006721382376096453	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006135040304828426	0.0	0.0	-0.0	0.0
Cells_Correlation_K_RNA_DNA	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0
Cells_Correlation_Overlap_DNA_AGP	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.017347467577378668	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.019733617030355095	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.022047462388866446	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0
Cells_Correlation_Overlap_DNA_RNA	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.07001152456483739	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.003184148821587093	-0.0	-0.0	-0.0	0.012308697160617417	0.0019384994830332245	0.0	0.0	-0.0133189726788522	-0.005526882975594182	-0.0	0.027603915902690464	-0.0	0.0	-0.0	0.0	0.0	0.0522106987673961	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00936296223426064	0.0	-0.0	-0.008917193333171756	0.015022062223206028	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0
Cells_Correlation_Overlap_ER_AGP	-0.0	0.0	0.003932702668571455	-0.0	0.0013757634783142037	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.010469687973360248	0.0	-0.0	0.0	0.0	-0.0	0.028924260696535357	0.09118143310030827	0.0	0.0	-0.0	-0.0	0.04027238386020795	0.07461433004667323	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.09321422345329536	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.035645038168384977	0.05542873549597344	-0.0	0.0	-0.0	0.0	0.025355375189810708	0.0	0.03654721960080215	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.028696602425991754	0.0	-0.0	-0.0
Cells_Correlation_Overlap_ER_RNA	0.06887518228671237	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.02284875446578187	0.019929853056324595	0.07084570952201776	-0.04635586021928982	-0.0	-0.0	-0.0	0.0	0.019512790193991922	0.0	0.08822987940239356	-0.05205954187111396	0.0	0.015675191514128276	-0.0	-0.0	0.0	-0.0	0.04507514043132848	0.054399519937102674	-0.0	0.0	-0.0	-0.0	-0.12232048599036162	0.0	-0.0	-0.0	-0.0	0.007965122196258013	0.0	-0.0	0.12300398905982095	-0.0	-0.0	-0.0	-0.04228045338275061	-0.051092766436989324	-0.0	-0.0	-0.02472620134854222	0.0	0.0	0.0	-0.03295062204778354	0.08997554174100526	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0017221065937915664	-0.0	0.02173570838726562	-0.0
Cells_Correlation_Overlap_Mito_AGP	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0005528772641645048	-0.0	0.0	0.0	-0.0	-0.022293747848485944	-0.0	-0.0	-0.0	-0.0	-0.0	0.012271796274290973	0.007517582888325182	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.013124235886402677	0.0	0.0	0.0	-0.0
Cells_Correlation_Overlap_Mito_ER	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.026115718885075544	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.014648113206245442	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.022199776111347772	0.038103092677701074	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.02027670346219924	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0
