features	cc_edu_pos_alexa647_intensity_nucleus_area_mean	cc_cc_n_objects	cc_g2_ph3_pos_n_spots_per_nucleus_area_mean	cc_edu_pos_n_spots_per_nucleus_area_mean	vb_percent_dead_only	vb_percent_dead	cc_polyploid_n_objects	cc_polyploid_high_n_spots_h2ax_mean	cc_edu_pos_high_n_spots_h2ax_mean	cc_cc_g2_ph3_neg_mean	vb_live_cell_width_length	vb_live_cell_area	cc_polynuclear_n_spots_mean	cc_g2_ph3_neg_high_n_spots_h2ax_mean	cc_g1_n_objects	cc_cc_g1_mean	cc_mitosis_ph3_pos_n_spots_mean	cc_g2_ph3_pos_n_objects	cc_cc_ph3_pos_hoechst_mitosis_mean	vb_percent_live	cc_polynuclear_high_n_spots_h2ax_mean	cc_g1_n_spots_per_nucleus_area_mean	vb_percent_all_apoptosis	cc_infection_percentage	cc_all_nucleus_roundness_mean	cc_cc_n_spots_per_nucleus_area_mean	cc_g2_ph3_neg_n_spots_mean	cc_cc_g2_ph3_pos_early_mitosis_mean	cc_all_large_round_polyploid_mean	cc_mitosis_ph3_neg_n_objects	vb_ros_back_mean	vb_percent_all_late_apoptosis	cc_g2_ph3_neg_n_objects	cc_all_nucleus_area_mean	cc_edu_pos_alexa647_intensity_nucleus_area_sum	cc_mitosis_ph3_pos_n_objects	cc_polynuclear_n_spots_per_nucleus_area_mean	cc_mitosis_ph3_neg_high_n_spots_h2ax_mean	cc_mitosis_ph3_pos_n_spots_per_nucleus_area_mean	cc_cc_edu_pos_mean	vb_num_live_cells	vb_infection_percentage	vb_percent_all_early_apoptosis	cc_edu_pos_n_spots_mean	cc_all_high_n_spots_h2ax_mean	vb_live_cell_roundness	cc_g1_plus_g2	vb_ros_mean	cc_cc_n_spots_mean	cc_cc_high_n_spots_h2ax_mean	cc_polynuclear_n_objects	cc_g1_high_n_spots_h2ax_mean	cc_g2_plus_all_m	cc_mitosis_ph3_neg_n_spots_per_nucleus_area_mean	cc_all_n_spots_per_nucleus_area_mean	cc_g1_n_spots_mean	cc_cc_ph3_neg_hoechst_late_mitosis_mean	cc_g2_ph3_neg_n_spots_per_nucleus_area_mean	cc_all_n_objects	cc_g2_g1	cc_all_n_spots_mean	cc_polyploid_n_spots_mean	cc_mitosis_ph3_pos_high_n_spots_h2ax_mean	cc_g2_ph3_pos_n_spots_mean	vb_percent_caspase_dead_only	cc_edu_pos_n_objects	cc_polyploid_n_spots_per_nucleus_area_mean	cc_all_large_notround_polynuclear_mean	cc_g2_ph3_pos_high_n_spots_h2ax_mean	cc_mitosis_ph3_neg_n_spots_mean
Cells_AreaShape_Zernike_7_5	0.0	-0.0	-0.0	-0.0	0.0	0.004475664904477987	-0.0	-0.0	-0.0	-0.0	-0.00943299168385663	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.004683914656937447	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.02806069787193495	-0.0896102010009973	-0.0	0.0	0.04305216803377565	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.12376157784114974	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0
Cells_AreaShape_Zernike_7_7	0.0	0.0004182991978657069	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.018878212849725157	-0.008318426988529574	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0135541856978682	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.003311333752731682	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.008070470583308441	-0.0	0.0006127417185034338	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.016290931689166028	-0.001296479150104535	0.0	-0.0	0.0
Cells_AreaShape_Zernike_8_0	0.048330584591748486	-0.006818810407618226	-0.0	-0.0	0.02290519900168071	0.06289620875073133	0.010353606098440434	0.0	-0.0	0.010817443606830695	-0.038374902756697984	0.06771881162691576	0.0	0.0	-0.022067700592157246	-0.049150126733026406	-0.0	0.0	-0.0	-0.06281795553995448	0.0	-0.02864329210511138	-0.0	-0.0	0.037978382582000494	-0.0	-0.0	0.0	0.11451602363277232	-0.0	0.0670059109926791	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.03369410340500237	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.03403238403135649	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.00394409501220965	0.0	0.0	-0.0
Cells_AreaShape_Zernike_8_2	-0.011244931738326651	-0.02680622440805104	0.017408246050279703	0.0	0.0	-0.00818175457734676	0.0023361419342171827	0.0	-0.0	0.0	-0.002134099237765667	-0.0	0.005549743496092509	0.0	-0.018805965678649218	0.0	0.0	-0.0	-0.0	0.008038070204826008	0.0	0.023768651883493672	-0.0	0.0	-0.0	0.0	0.0	0.0	0.03534666849553028	0.0	-0.0	0.0	-0.0	0.023289270529402373	-0.031457832723734216	-0.0	0.021516725936080842	0.0	0.0	-0.007293578308834129	-0.030939197091598564	0.0	0.0	0.0	0.0005763496577792243	-0.01077170506805245	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.031201371256939118	0.0	0.0	0.0	-0.02193803740819216	0.0	0.008673906920664732	0.0	-0.0	0.0020465888386022335	-0.0	-0.030331413516700274	0.0003048735423264697	0.0	0.0	-0.0
Cells_AreaShape_Zernike_8_4	-0.0	0.003212209154982821	-0.04389494810734691	-0.011259057727764952	-0.0	-0.0005011987106602055	-0.010883602187595523	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.02132911363011641	0.07346913424457106	-0.0	0.0	-0.0	0.0008509465569743007	0.0	-0.0	-0.020943138444065198	0.0	0.01970373692643208	-0.0	-0.0	-0.0	-0.1157405352485015	0.0	-0.002414980144909635	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.048369732088539924	0.0	0.0	-0.0	-0.0	-0.007284059088788295	-0.0	0.07933203872727303	-0.019433661987537876	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0001547873306838875	-0.012170155420567234	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.01180589707034137	-0.0	0.0	-0.0	-0.0738863811267147	-0.0	-0.0
Cells_AreaShape_Zernike_8_6	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.003924861182552413	0.03471794559707892	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.007503943730147061	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0009057891633288647	-0.0	0.0	-0.0	0.0
Cells_AreaShape_Zernike_8_8	-0.0	-0.0011683061480362751	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.008988185198611406	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.006492442657063146	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.012496048531695782	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.01837994514237495	-0.0	-0.0	0.0	-0.0	0.0	0.010796841142964298	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0
Cells_AreaShape_Zernike_9_1	-0.06130629693666093	-0.01242289889504163	-0.0	-0.0	0.021827707055894565	0.06763290525703448	0.0	-0.0	0.0	0.0	-0.015868638366119035	0.018381419069174253	0.0	-0.0	-0.005105991403705628	0.029104447517912666	-0.0	-0.0	-0.0	-0.0678304872002399	0.0	-0.02460279660971862	0.025734137805476755	0.0	0.031085786714688625	-0.0	-0.0	-0.0	0.0	0.027107780177912284	0.0	0.062431508598778405	-0.0	0.0	-0.027799477243924103	-0.0	0.0	-0.0	0.0	-0.028143994030927603	-0.03508585193263245	0.0	0.0	0.0	-0.0	-6.03406540961229e-05	0.05887667429949727	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.001756852126404079	0.0468322886089317	-0.0	-0.015212047395025938	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.014305999875737338	-0.0	-0.054996979499030915	-0.0	0.0
Cells_AreaShape_Zernike_9_3	0.0	-0.0	0.0	-0.03746336297969964	-0.0	-0.010939492700239393	-0.0	-0.0	-0.0	0.0	-0.004525464453039538	0.02458725171486215	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.011035524773237692	0.0	-0.033881043611591714	-0.017675220028449304	-0.0	0.0	-0.0	-0.0	0.0	0.025482826393388894	-0.0	-0.0	-0.010500993501228274	-0.0	0.07321611711738814	-0.0	-0.0	-0.0	-0.0	0.0	-0.013336023191706355	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.07010730552335345	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0001518163695934259	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.000830611555503483	-0.0	0.0	0.0	0.0
Cells_AreaShape_Zernike_9_5	-0.0	0.0	-0.0	0.00841490311692935	0.02611208235079589	0.0305779598495702	0.0	-0.0	-0.0	-0.0	-0.01848659673282231	-0.0	0.0	-0.0	0.0	0.012140375699986189	0.0	0.0	-0.004892497809172196	-0.031436225119002036	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.009101049476519586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0019181050440266383	-0.011079689305803468	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.04983808078575059	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0
Cells_AreaShape_Zernike_9_7	-0.0	0.0	-0.0	-0.026969641535634595	-0.0066507307977385	-0.0	-0.0	-0.0004063780449559527	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.009261692942958928	0.03568348536093283	-0.0	0.0	-0.07473704319217254	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0019483934934001188	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03160169017714871	0.0189115950955216	-0.0	-0.0	-0.04523446834333286	-0.016752966448500068	0.0	0.07044255323547555	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0023866516572893536	-0.0	-0.0001859485943270211	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0
Cells_AreaShape_Zernike_9_9	0.0	0.0	-0.0	-0.0	0.0	0.010647822500468033	-0.025169671165532558	-0.0	-0.0	-0.0	0.0	-0.0005224617324227412	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.011230453742282364	-0.0	-0.04210728854729289	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.026247861105334527	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.008737696335289962	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.022456808794245258	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.08187442469748746	-0.011798296875661177	-0.009989031188880284	-0.0	0.0	-0.0	-0.05489832487518093	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0
Cells_Children_Cytoplasm_Count	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cells_Intensity_IntegratedIntensityEdge_AGP	-0.0	0.0	0.015133043371618509	0.0	-0.0	-0.04825629421336455	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.051058102963320744	-0.0	-0.0	-0.0	0.048673848031901196	0.0	0.027062521507784237	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.15487985438098667	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.05652579804727763	0.0	0.0	-0.0	0.0	0.0	0.0	0.13070876757915606	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.03774561614554226	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0
Cells_Intensity_IntegratedIntensityEdge_DNA	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.00029761146607771053	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0
Cells_Intensity_IntegratedIntensityEdge_ER	-0.0	0.0	0.0	-0.0	-0.03724381845074055	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.02487198505385518	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0
Cells_Intensity_IntegratedIntensityEdge_Mito	0.0	0.016716401628514024	-0.0	-0.0	-0.05451627204069836	-0.09040853266312777	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.021970057848147633	0.0	-0.0	-0.0	-0.0	0.09065373719123877	-0.0	0.0	-0.048952337004900794	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.06869891271167616	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.021101132160483534	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.008473251962343883	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.00885073108593392	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.002799651154325607	-0.0	-0.0	0.0	-0.0
Cells_Intensity_IntegratedIntensityEdge_RNA	-0.0	0.0	0.00655594919380952	0.0	-0.013290634187391027	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0015447416258115036	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0
Cells_Intensity_IntegratedIntensity_AGP	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0
Cells_Intensity_IntegratedIntensity_DNA	0.0	-0.0	0.009398502268740902	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0017559535875784089	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.030071893720911735	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.01925717100480501	0.020283087736963402	-0.0	0.0	0.0	0.0	0.028230343454837794	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0
Cells_Intensity_IntegratedIntensity_ER	-0.0	0.0	0.0	0.0	-0.0410640995408656	-0.003754241173146148	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0037977039953107543	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.04728999102630748	0.0	-0.0	-0.0	0.0	-0.03202524455990505	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.026280317058823697	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0
Cells_Intensity_IntegratedIntensity_Mito	0.0	0.0	0.0	0.0	-0.0	-0.030604563365612368	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.030131207394344342	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0
Cells_Intensity_IntegratedIntensity_RNA	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0
Cells_Intensity_LowerQuartileIntensity_AGP	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.02111258860076261	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.061397923805573504	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.005713480019370844	0.05901720679883712	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0
Cells_Intensity_LowerQuartileIntensity_DNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0
Cells_Intensity_LowerQuartileIntensity_ER	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0
Cells_Intensity_LowerQuartileIntensity_Mito	0.0	0.009156703597300437	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.020718844346033983	-0.0	-0.0	-0.0	0.0	-0.0	-0.0016044449307866873	-0.0	-0.0	0.0	-0.00043262447516887104	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0027226156943610568	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.02034193349943343	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.010861899392335516	0.0	-0.0	-0.0	-0.0	-0.009673333063099077	-0.0	0.0057260061948720175	-0.0	-0.0	-0.0	-0.0
Cells_Intensity_LowerQuartileIntensity_RNA	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0
Cells_Intensity_MADIntensity_AGP	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0
Cells_Intensity_MADIntensity_DNA	-0.0	0.0	0.0	-0.0	0.0	0.07598227346972468	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.07629858880464803	-0.0	0.0	0.13159879516990897	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.27171895869141727	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.09866202677788091	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0
Cells_Intensity_MADIntensity_ER	-0.0	-0.0	-0.0	-0.0	-0.0	-0.053764023986020266	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.05333606408854886	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Cells_Intensity_MADIntensity_Mito	0.0	-0.0	-0.0	-0.0760721527928198	0.0	-0.0	-0.09343385621776332	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.006294914684769708	-0.02415439318419016	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.18311097673544016	-0.0	0.0	-0.0	-0.0	-0.0	-0.042186580873319494	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.020517266054285714	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0336545803606076	0.0	0.0	-0.0	-0.035540947551999574	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.01085121034089175	-0.0	-0.0	-0.0	-0.0	-0.021084423332678164	-0.042482646504194393	0.0	-0.0
Cells_Intensity_MADIntensity_RNA	-0.0	-0.0009765007835867201	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.009419612858575666	0.0	0.0	-0.0	-0.001007690075198482	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.005405222014107223	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.01164304457285791	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0005823099989452472	-0.0	0.0	-0.0	-0.0
