Metadata_gene_name	Metadata_pert_name	Metadata_cell_line	n_measurements_paint	data_type_paint	Metadata_Plate	n_measurements_health	data_type_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-3	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-4	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-5	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014611	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014610	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014612	16	cell_health
Chr2	Chr2-6	A549	32	cell_painting	SQ00014612	16	cell_health
DOT1L	DOT1L-1	A549	8	cell_painting	SQ00014611	4	cell_health
DOT1L	DOT1L-1	A549	8	cell_painting	SQ00014611	4	cell_health
DOT1L	DOT1L-1	A549	8	cell_painting	SQ00014610	4	cell_health
DOT1L	DOT1L-1	A549	8	cell_painting	SQ00014610	4	cell_health
DOT1L	DOT1L-1	A549	8	cell_painting	SQ00014610	4	cell_health
DOT1L	DOT1L-1	A549	8	cell_painting	SQ00014610	4	cell_health
DOT1L	DOT1L-1	A549	8	cell_painting	SQ00014612	4	cell_health
DOT1L	DOT1L-1	A549	8	cell_painting	SQ00014612	4	cell_health
DOT1L	DOT1L-2	A549	8	cell_painting	SQ00014611	4	cell_health
DOT1L	DOT1L-2	A549	8	cell_painting	SQ00014611	4	cell_health
DOT1L	DOT1L-2	A549	8	cell_painting	SQ00014610	4	cell_health
DOT1L	DOT1L-2	A549	8	cell_painting	SQ00014610	4	cell_health
DOT1L	DOT1L-2	A549	8	cell_painting	SQ00014610	4	cell_health
DOT1L	DOT1L-2	A549	8	cell_painting	SQ00014610	4	cell_health
DOT1L	DOT1L-2	A549	8	cell_painting	SQ00014612	4	cell_health
DOT1L	DOT1L-2	A549	8	cell_painting	SQ00014612	4	cell_health
EGFR	EGFR-1	A549	8	cell_painting	SQ00014611	4	cell_health
EGFR	EGFR-1	A549	8	cell_painting	SQ00014611	4	cell_health
EGFR	EGFR-1	A549	8	cell_painting	SQ00014610	4	cell_health
EGFR	EGFR-1	A549	8	cell_painting	SQ00014610	4	cell_health
EGFR	EGFR-1	A549	8	cell_painting	SQ00014610	4	cell_health
EGFR	EGFR-1	A549	8	cell_painting	SQ00014610	4	cell_health
EGFR	EGFR-1	A549	8	cell_painting	SQ00014612	4	cell_health
EGFR	EGFR-1	A549	8	cell_painting	SQ00014612	4	cell_health
EGFR	EGFR-2	A549	8	cell_painting	SQ00014611	4	cell_health
EGFR	EGFR-2	A549	8	cell_painting	SQ00014611	4	cell_health
EGFR	EGFR-2	A549	8	cell_painting	SQ00014610	4	cell_health
EGFR	EGFR-2	A549	8	cell_painting	SQ00014610	4	cell_health
EGFR	EGFR-2	A549	8	cell_painting	SQ00014610	4	cell_health
EGFR	EGFR-2	A549	8	cell_painting	SQ00014610	4	cell_health
EGFR	EGFR-2	A549	8	cell_painting	SQ00014612	4	cell_health
EGFR	EGFR-2	A549	8	cell_painting	SQ00014612	4	cell_health
EGLN1	EGLN1-8	A549	8	cell_painting	SQ00014611	4	cell_health
EGLN1	EGLN1-8	A549	8	cell_painting	SQ00014611	4	cell_health
EGLN1	EGLN1-8	A549	8	cell_painting	SQ00014610	4	cell_health
EGLN1	EGLN1-8	A549	8	cell_painting	SQ00014610	4	cell_health
EGLN1	EGLN1-8	A549	8	cell_painting	SQ00014610	4	cell_health
EGLN1	EGLN1-8	A549	8	cell_painting	SQ00014610	4	cell_health
EGLN1	EGLN1-8	A549	8	cell_painting	SQ00014612	4	cell_health
EGLN1	EGLN1-8	A549	8	cell_painting	SQ00014612	4	cell_health
EGLN1	EGLN1-9	A549	8	cell_painting	SQ00014611	4	cell_health
EGLN1	EGLN1-9	A549	8	cell_painting	SQ00014611	4	cell_health
EGLN1	EGLN1-9	A549	8	cell_painting	SQ00014610	4	cell_health
EGLN1	EGLN1-9	A549	8	cell_painting	SQ00014610	4	cell_health
EGLN1	EGLN1-9	A549	8	cell_painting	SQ00014610	4	cell_health
EGLN1	EGLN1-9	A549	8	cell_painting	SQ00014610	4	cell_health
EGLN1	EGLN1-9	A549	8	cell_painting	SQ00014612	4	cell_health
EGLN1	EGLN1-9	A549	8	cell_painting	SQ00014612	4	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014611	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014610	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
EMPTY	EMPTY	A549	224	cell_painting	SQ00014612	83	cell_health
